Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788923301,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788923302,2,,Aggregated,0.000000,0.000000,40,40,40,40,40,40,40,40,40,40,40,2,0,36,37.67790000074456,35.52110000055109,39.83470000093803,208.0
1788923303,4,,Aggregated,0.000000,0.000000,36,36,40,40,40,40,40,40,40,40,40,3,0,36,33.78526666771601,26.00000000165892,39.83470000093803,3642.3333333333335
1788923304,6,,Aggregated,0.000000,0.000000,49,54,170,170,270,270,270,270,270,270,270,9,0,49,94.64418888900481,26.00000000165892,266.3433999987319,4781.888888888889
1788923305,8,,Aggregated,1.500000,0.000000,36,49,77,110,170,270,270,270,270,270,270,19,0,36,62.49996315790141,12.908799999422627,266.3433999987319,5083.894736842105
1788923306,10,,Aggregated,0.000000,0.000000,23,23,29,29,29,29,29,29,29,29,29,3,0,23,21.49736666675987,12.79190000059316,28.58639999976731,7081.333333333333
1788923307,10,,Aggregated,0.000000,0.000000,21,23,29,63,64,64,64,64,64,64,64,10,0,18,26.912060000177007,10.864800000490504,64.19610000011744,3301.8
1788923308,10,,Aggregated,2.000000,0.000000,17,21,23,25,33,63,64,64,64,64,64,21,0,17,22.08638571443901,9.122100000240607,64.19610000011744,4137.380952380952
1788923309,10,,Aggregated,5.000000,0.000000,17,19,23,25,33,63,64,64,64,64,64,32,0,16,20.503956249967814,8.33029999921564,64.19610000011744,4393.84375
1788923310,10,,Aggregated,6.333333,0.000000,16,18,21,23,29,34,64,64,64,64,64,42,0,16,19.472857142751483,8.33029999921564,64.19610000011744,4862.238095238095
1788923311,10,,Aggregated,7.250000,0.000000,16,18,21,25,32,34,64,64,64,64,64,49,0,16,19.472451020303605,8.33029999921564,64.19610000011744,5243.2040816326535
1788923312,10,,Aggregated,7.800000,0.000000,16,18,21,23,29,34,63,64,64,64,64,60,0,16,18.749214999904023,7.258600000568549,64.19610000011744,5344.516666666666
1788923313,10,,Aggregated,7.800000,0.000000,16,18,18,21,28,33,63,64,64,64,64,69,0,16,18.155982608626854,7.258600000568549,64.19610000011744,5861.782608695652
1788923314,10,,Aggregated,8.000000,0.000000,15,18,18,21,28,33,63,64,64,64,64,77,0,15,17.917888311643907,7.258600000568549,64.19610000011744,5939.090909090909
1788923315,10,,Aggregated,8.625000,0.000000,15,17,18,19,28,32,63,64,64,64,64,91,0,15,17.553134065895062,7.258600000568549,64.19610000011744,5843.846153846154
1788923316,10,,Aggregated,8.555556,0.000000,15,17,18,19,28,32,63,64,64,64,64,99,0,15,17.437653535300267,7.258600000568549,64.19610000011744,5698.040404040404
1788923317,10,,Aggregated,8.700000,0.000000,15,17,18,19,28,30,34,63,64,64,64,105,0,15,17.24311809517704,7.258600000568549,64.19610000011744,5481.590476190476
1788923318,10,,Aggregated,9.400000,0.000000,15,17,18,19,28,30,34,63,64,64,64,117,0,15,16.985507692226793,7.258600000568549,64.19610000011744,5551.65811965812
1788923319,10,,Aggregated,9.300000,0.000000,15,16,18,19,28,30,34,63,64,64,64,128,0,15,16.912616406159486,7.258600000568549,64.19610000011744,5491.5703125
1788923320,10,,Aggregated,9.300000,0.000000,15,16,18,19,28,30,34,63,64,64,64,136,0,15,16.95427867638072,7.258600000568549,64.19610000011744,5555.882352941177
1788923321,10,,Aggregated,9.700000,0.000000,15,17,18,19,28,30,34,63,64,64,64,146,0,15,16.965263698544383,7.258600000568549,64.19610000011744,5538.006849315068
1788923322,10,,Aggregated,9.700000,0.000000,15,17,18,19,27,30,33,63,64,64,64,158,0,15,16.774552531548775,7.258600000568549,64.19610000011744,5582.303797468355
1788923323,10,,Aggregated,9.400000,0.000000,15,17,18,19,26,30,33,63,64,64,64,167,0,15,16.730657484940767,7.258600000568549,64.19610000011744,5535.281437125748
1788923324,10,,Aggregated,9.600000,0.000000,15,16,18,18,25,30,33,63,64,64,64,178,0,14,16.523489887547615,7.258600000568549,64.19610000011744,5661.241573033708
1788923325,10,,Aggregated,9.500000,0.000000,15,17,18,19,26,30,33,63,64,64,64,187,0,15,16.682048663012168,7.258600000568549,64.19610000011744,5723.68449197861
1788923326,10,,Aggregated,9.700000,0.000000,15,17,18,19,26,30,33,63,64,64,64,198,0,14,16.579139393843892,6.850399999166257,64.19610000011744,5621.383838383838
1788923327,10,,Aggregated,9.800000,0.000000,15,17,18,19,25,29,32,34,64,64,64,205,0,15,16.544168292585244,6.850399999166257,64.19610000011744,5682.717073170732
1788923328,10,,Aggregated,9.900000,0.000000,14,16,18,19,25,29,32,34,64,64,64,213,0,14,16.429605633700856,6.850399999166257,64.19610000011744,5524.422535211268
1788923329,10,,Aggregated,9.900000,0.000000,15,16,18,19,25,29,32,34,64,64,64,223,0,15,16.4025852016885,6.850399999166257,64.19610000011744,5466.600896860987
1788923330,10,,Aggregated,9.700000,0.000000,15,16,18,19,25,29,32,34,64,64,64,234,0,14,16.33649145287952,6.850399999166257,64.19610000011744,5563.106837606838
1788923331,10,,Aggregated,9.400000,0.000000,15,16,18,18,25,28,32,34,64,64,64,244,0,15,16.28151803266728,6.850399999166257,64.19610000011744,5631.823770491803
1788923332,10,,Aggregated,9.600000,0.000000,15,16,18,18,25,28,30,34,64,64,64,254,0,15,16.303675984155113,6.850399999166257,64.19610000011744,5615.685039370079
1788923333,10,,Aggregated,9.900000,0.000000,15,16,18,18,24,28,30,34,64,64,64,267,0,15,16.217816853848095,6.850399999166257,64.19610000011744,5728.546816479401
1788923334,10,,Aggregated,9.400000,0.000000,15,16,18,18,24,28,30,34,64,64,64,276,0,15,16.17550036223912,6.850399999166257,64.19610000011744,5730.489130434783
1788923335,10,,Aggregated,9.600000,0.000000,15,16,18,18,25,28,30,34,64,64,64,288,0,15,16.20577743046978,6.850399999166257,64.19610000011744,5709.53125
1788923336,10,,Aggregated,9.800000,0.000000,15,16,18,18,24,28,30,34,64,64,64,295,0,15,16.208918643987076,6.850399999166257,64.19610000011744,5680.8677966101695
1788923337,10,,Aggregated,9.700000,0.000000,15,16,18,18,25,28,30,33,64,64,64,307,0,15,16.2555130292344,6.850399999166257,64.19610000011744,5663.029315960912
1788923338,10,,Aggregated,9.600000,0.000000,15,16,18,18,25,28,30,33,64,64,64,316,0,15,16.2838784809376,6.850399999166257,64.19610000011744,5698.696202531645
1788923339,10,,Aggregated,10.000000,0.000000,15,16,18,18,25,28,30,33,64,64,64,325,0,15,16.22471569224077,6.850399999166257,64.19610000011744,5639.36
1788923340,10,,Aggregated,10.200000,0.000000,15,16,18,18,25,28,30,33,64,64,64,334,0,15,16.202063173589842,6.850399999166257,64.19610000011744,5613.0988023952095
1788923341,10,,Aggregated,10.100000,0.000000,15,16,18,18,25,28,30,33,64,64,64,343,0,15,16.182776676326842,6.850399999166257,64.19610000011744,5646.568513119533
1788923342,10,,Aggregated,9.700000,0.000000,15,16,18,18,25,28,30,33,64,64,64,354,0,15,16.184205084683438,6.850399999166257,64.19610000011744,5619.242937853107
1788923343,10,,Aggregated,9.900000,0.000000,15,16,18,18,24,28,30,33,64,64,64,363,0,15,16.17017355365984,6.850399999166257,64.19610000011744,5650.98347107438
1788923344,10,,Aggregated,10.000000,0.000000,15,16,18,18,24,28,30,33,64,64,64,373,0,15,16.160867024071965,6.850399999166257,64.19610000011744,5558.839142091153
1788923345,10,,Aggregated,9.800000,0.000000,15,16,18,18,24,28,30,33,64,64,64,382,0,15,16.14098717272438,6.850399999166257,64.19610000011744,5511.552356020942
1788923346,10,,Aggregated,9.400000,0.000000,15,16,18,18,24,28,30,33,64,64,64,392,0,15,16.152858673417448,6.850399999166257,64.19610000011744,5503.941326530612
1788923347,10,,Aggregated,9.600000,0.000000,15,16,18,18,24,28,30,32,64,64,64,402,0,15,16.134649502432627,6.850399999166257,64.19610000011744,5571.393034825871
1788923348,10,,Aggregated,9.400000,0.000000,15,16,18,18,25,28,30,33,64,64,64,412,0,15,16.271421116444685,6.850399999166257,64.19610000011744,5611.26213592233
1788923349,10,,Aggregated,9.400000,0.000000,15,16,18,18,25,28,30,33,64,64,64,421,0,15,16.28055059377089,6.850399999166257,64.19610000011744,5614.603325415677
1788923350,10,,Aggregated,9.300000,0.000000,15,16,18,18,25,28,30,33,64,64,64,428,0,15,16.27209485976356,6.850399999166257,64.19610000011744,5619.677570093458
1788923351,10,,Aggregated,9.300000,0.000000,15,16,18,18,25,28,30,33,64,64,64,439,0,15,16.275517539818342,6.850399999166257,64.19610000011744,5643.892938496583
1788923352,10,,Aggregated,9.600000,0.000000,15,16,18,18,25,28,30,33,64,64,64,449,0,15,16.26509175941124,6.850399999166257,64.19610000011744,5679.229398663697
1788923353,10,,Aggregated,9.500000,0.000000,15,16,18,18,25,28,30,33,64,64,64,459,0,15,16.240123529352235,6.850399999166257,64.19610000011744,5669.355119825708
1788923354,10,,Aggregated,9.500000,0.000000,15,16,18,18,25,28,30,33,64,64,64,467,0,15,16.250749892869024,6.850399999166257,64.19610000011744,5704.753747323341
1788923355,10,,Aggregated,9.600000,0.000000,15,16,18,18,25,29,31,34,64,64,64,475,0,15,16.303214526254266,6.850399999166257,64.19610000011744,5675.454736842105
1788923356,10,,Aggregated,9.800000,0.000000,15,16,18,18,25,29,31,34,64,64,64,484,0,15,16.32262334704904,6.850399999166257,64.19610000011744,5656.582644628099
1788923357,10,,Aggregated,9.300000,0.000000,15,17,18,19,26,29,33,57,82,82,82,495,0,15,16.746724848431914,6.850399999166257,81.772200001069,5555.737373737374
1788923358,10,,Aggregated,9.400000,0.000000,15,16,18,19,26,29,32,56,82,82,82,504,0,15,16.70284107138012,6.850399999166257,81.772200001069,5559.341269841269
1788923359,10,,Aggregated,9.500000,0.000000,15,16,18,19,26,29,32,56,82,82,82,513,0,15,16.69666276798329,6.850399999166257,81.772200001069,5582.311890838207
1788923360,10,,Aggregated,9.200000,0.000000,15,16,18,19,26,29,32,56,82,82,82,522,0,15,16.70739444439469,6.850399999166257,81.772200001069,5585.461685823755
1788923361,10,,Aggregated,9.400000,0.000000,15,16,18,19,26,29,32,56,82,82,82,534,0,15,16.681317977480752,6.850399999166257,81.772200001069,5539.559925093633
1788923362,10,,Aggregated,9.300000,0.000000,15,16,18,19,26,29,32,56,82,82,82,544,0,15,16.645498713190218,6.850399999166257,81.772200001069,5551.902573529412
1788923363,10,,Aggregated,9.000000,0.000000,15,16,18,19,26,29,32,56,82,82,82,554,0,15,16.647827617291462,6.850399999166257,81.772200001069,5545.911552346571
1788923364,10,,Aggregated,9.000000,0.000000,15,16,18,19,26,29,32,56,82,82,82,563,0,15,16.701613676692112,6.850399999166257,81.772200001069,5531.82593250444
1788923365,10,,Aggregated,9.200000,0.000000,15,16,18,19,26,29,32,56,82,82,82,573,0,15,16.689888481629122,6.850399999166257,81.772200001069,5561.392670157068
1788923366,10,,Aggregated,9.200000,0.000000,15,16,18,19,26,29,32,56,82,82,82,582,0,15,16.71211460475784,6.850399999166257,81.772200001069,5564.993127147766
1788923367,10,,Aggregated,9.400000,0.000000,15,16,18,19,26,29,32,56,82,82,82,591,0,15,16.68935042296148,6.850399999166257,81.772200001069,5517.392554991539
1788923368,10,,Aggregated,9.600000,0.000000,15,16,18,19,26,29,31,43,82,82,82,603,0,15,16.697474626816923,6.850399999166257,81.772200001069,5561.762852404643
1788923369,10,,Aggregated,9.300000,0.000000,15,16,18,19,26,29,31,43,82,82,82,611,0,15,16.692840752818622,6.850399999166257,81.772200001069,5524.466448445171
1788923370,10,,Aggregated,9.700000,0.000000,15,16,18,19,26,29,31,43,82,82,82,624,0,15,16.670918910219182,6.850399999166257,81.772200001069,5494.046474358975
1788923371,10,,Aggregated,9.600000,0.000000,15,16,18,19,26,29,31,43,82,82,82,634,0,15,16.664927129298547,6.850399999166257,81.772200001069,5505.555205047319
1788923372,10,,Aggregated,9.500000,0.000000,15,16,18,19,26,29,31,43,82,82,82,645,0,15,16.663974728644533,6.850399999166257,81.772200001069,5508.479069767442
1788923373,10,,Aggregated,10.200000,0.000000,15,16,18,19,26,29,31,43,82,82,82,655,0,15,16.65450763355013,6.850399999166257,81.772200001069,5534.380152671756
1788923374,10,,Aggregated,10.200000,0.000000,15,16,18,19,26,29,31,43,82,82,82,665,0,15,16.609285864626173,6.850399999166257,81.772200001069,5514.344360902256
1788923375,10,,Aggregated,10.000000,0.000000,15,16,18,19,26,29,31,43,82,82,82,677,0,15,16.567951846339394,6.850399999166257,81.772200001069,5494.135893648449
1788923376,10,,Aggregated,10.100000,0.000000,15,16,18,19,26,29,31,43,82,82,82,687,0,15,16.595207423540266,6.850399999166257,81.772200001069,5504.733624454148
1788923377,10,,Aggregated,10.500000,0.000000,15,16,18,19,27,29,31,43,82,82,82,700,0,15,16.603620714247104,6.850399999166257,81.772200001069,5492.342857142857
1788923378,10,,Aggregated,10.400000,0.000000,15,16,18,19,27,29,31,34,82,82,82,709,0,15,16.589062200242815,6.850399999166257,81.772200001069,5495.921015514809
1788923379,10,,Aggregated,10.600000,0.000000,15,16,18,19,26,29,31,34,82,82,82,718,0,15,16.561405849544247,6.850399999166257,81.772200001069,5485.470752089136
1788923380,10,,Aggregated,10.600000,0.000000,15,16,18,19,27,29,31,34,82,82,82,727,0,15,16.573525447014468,6.850399999166257,81.772200001069,5489.066024759285
1788923381,10,,Aggregated,10.500000,0.000000,15,16,18,19,26,29,31,34,82,82,82,737,0,15,16.56769009495264,6.850399999166257,81.772200001069,5485.435549525102
1788923382,10,,Aggregated,10.700000,0.000000,15,16,18,19,26,29,31,34,82,82,82,747,0,15,16.530227576945016,6.850399999166257,81.772200001069,5508.655957161981
1788923383,10,,Aggregated,10.400000,0.000000,15,16,18,19,26,29,31,34,82,82,82,758,0,15,16.503955408936385,6.850399999166257,81.772200001069,5497.748021108179
1788923384,10,,Aggregated,10.200000,0.000000,15,16,18,19,27,29,32,43,82,82,82,770,0,15,16.605670129839773,6.850399999166257,81.772200001069,5506.290909090909
1788923385,10,,Aggregated,10.200000,0.000000,15,16,18,19,27,29,32,43,82,82,82,779,0,15,16.586481386359587,6.850399999166257,81.772200001069,5496.626444159178
1788923386,10,,Aggregated,10.200000,0.000000,15,16,18,19,27,29,32,43,82,82,82,787,0,15,16.64783583224467,6.850399999166257,81.772200001069,5481.143583227446
1788923387,10,,Aggregated,10.200000,0.000000,15,16,18,19,27,29,32,43,82,82,82,798,0,15,16.68986278192668,6.850399999166257,81.772200001069,5483.805764411028
1788923388,10,,Aggregated,10.100000,0.000000,15,16,18,19,27,29,32,35,82,82,82,806,0,15,16.65970607937694,6.850399999166257,81.772200001069,5468.740694789082
1788923389,10,,Aggregated,10.000000,0.000000,15,16,18,19,27,29,32,35,82,82,82,820,0,15,16.61256341460502,6.850399999166257,81.772200001069,5464.460975609756
1788923390,10,,Aggregated,9.900000,0.000000,15,16,18,19,27,29,32,35,82,82,82,830,0,15,16.589851445755208,6.850399999166257,81.772200001069,5461.443373493976
1788923391,10,,Aggregated,9.900000,0.000000,15,16,18,19,27,29,32,35,82,82,82,840,0,15,16.617994166643342,6.850399999166257,81.772200001069,5482.325
1788923392,10,,Aggregated,10.000000,0.000000,15,16,18,19,27,29,32,35,82,82,82,849,0,15,16.597982449916405,6.850399999166257,81.772200001069,5508.941107184924
1788923393,10,,Aggregated,9.900000,0.000000,15,16,18,19,27,29,32,35,82,82,82,859,0,15,16.58848183932191,6.850399999166257,81.772200001069,5482.1373690337605
1788923394,10,,Aggregated,10.300000,0.000000,15,16,18,19,27,29,32,35,82,82,82,866,0,15,16.590758891429864,6.850399999166257,81.772200001069,5451.046189376443
1788923395,10,,Aggregated,10.200000,0.000000,15,16,18,19,27,29,32,35,82,82,82,878,0,15,16.589088268768123,6.850399999166257,81.772200001069,5413.463553530752
