Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788922411,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1788922412,2,,Aggregated,0.000000,0.000000,20,20,20,20,20,20,20,20,20,20,20,3,0,19.85640000020794,17.922166666418587,14.13109999975859,19.85640000020794,1414.0
1788922413,4,,Aggregated,0.000000,0.000000,19,19,20,20,20,20,20,20,20,20,20,6,0,19,17.336333333181148,12.4177999996391,19.85640000020794,1414.0
1788922414,6,,Aggregated,2.000000,0.000000,16,19,19,20,20,29,29,29,29,29,29,13,0,16,16.419930769188795,9.867300000223622,28.757799999766576,1414.0
1788922415,8,,Aggregated,3.000000,0.000000,15,17,19,20,21,24,29,29,29,29,29,21,0,15,15.69323809521198,9.683700000095996,28.757799999766576,1414.0
1788922416,10,,Aggregated,0.000000,0.000000,15,16,17,28,30,30,30,30,30,30,30,9,0,15,17.55946666657514,11.32439999946655,30.01029999995808,1414.0
1788922417,10,,Aggregated,0.000000,0.000000,14,15,16,16,28,30,30,30,30,30,30,20,0,14,14.926134999905116,10.018599999966682,30.01029999995808,1414.0
1788922418,10,,Aggregated,5.000000,0.000000,14,15,16,16,17,28,30,30,30,30,30,27,0,14,14.58771481473512,9.924199999659322,30.01029999995808,1414.0
1788922419,10,,Aggregated,6.500000,0.000000,13,15,16,16,17,28,30,30,30,30,30,39,0,13,14.02410256406046,8.789700000306766,30.01029999995808,1414.0
1788922420,10,,Aggregated,8.333333,0.000000,14,15,16,16,17,17,30,30,30,30,30,50,0,14,13.962174000007508,8.789700000306766,30.01029999995808,1414.0
1788922421,10,,Aggregated,8.250000,0.000000,13,15,16,16,17,17,28,30,30,30,30,56,0,13,13.703805357132685,8.789700000306766,30.01029999995808,1414.0
1788922422,10,,Aggregated,8.600000,0.000000,14,15,16,16,17,28,51,72,72,72,72,66,0,13,15.23896969694871,8.789700000306766,72.32229999954143,1414.0
1788922423,10,,Aggregated,9.000000,0.000000,13,15,16,16,21,39,57,72,72,72,72,77,0,13,15.932884415550772,8.789700000306766,72.32229999954143,1414.0
1788922424,10,,Aggregated,9.142857,0.000000,13,15,16,16,17,34,57,72,72,72,72,87,0,13,15.543289655146635,8.41130000026169,72.32229999954143,1414.0
1788922425,10,,Aggregated,9.125000,0.000000,13,15,16,16,17,34,57,72,72,72,72,95,0,13,15.325033684195276,8.41130000026169,72.32229999954143,1414.0
1788922426,10,,Aggregated,9.222222,0.000000,13,15,16,16,24,37,53,57,72,72,72,106,0,13,16.112634905655213,8.41130000026169,72.32229999954143,1414.0
1788922427,10,,Aggregated,9.100000,0.000000,13,15,16,16,21,37,53,57,72,72,72,120,0,13,15.665577500006597,8.41130000026169,72.32229999954143,1414.0
1788922428,10,,Aggregated,9.700000,0.000000,13,15,16,16,21,34,53,57,72,72,72,130,0,13,15.43953000001728,8.41130000026169,72.32229999954143,1414.0
1788922429,10,,Aggregated,9.900000,0.000000,13,15,16,16,20,34,53,57,72,72,72,140,0,13,15.321218571450247,8.41130000026169,72.32229999954143,1414.0
1788922430,10,,Aggregated,9.900000,0.000000,13,14,15,16,19,31,51,57,72,72,72,152,0,13,15.136420394756705,8.41130000026169,72.32229999954143,1414.0
1788922431,10,,Aggregated,10.100000,0.000000,13,15,16,16,20,31,51,57,72,72,72,160,0,13,15.3138112500244,8.41130000026169,72.32229999954143,1414.0
1788922432,10,,Aggregated,10.200000,0.000000,13,15,16,16,21,30,51,57,72,72,72,172,0,13,15.39374302327561,8.41130000026169,72.32229999954143,1414.0
1788922433,10,,Aggregated,10.300000,0.000000,13,15,16,16,21,30,51,57,72,72,72,179,0,13,15.265791620133223,8.41130000026169,72.32229999954143,1414.0
1788922434,10,,Aggregated,10.100000,0.000000,13,14,15,16,20,30,51,57,72,72,72,193,0,13,15.037126943012963,8.41130000026169,72.32229999954143,1414.0
1788922435,10,,Aggregated,10.300000,0.000000,13,15,16,16,20,30,39,53,72,72,72,201,0,13,15.084197014936821,8.41130000026169,72.32229999954143,1414.0
1788922436,10,,Aggregated,10.200000,0.000000,13,15,16,16,20,30,39,53,72,72,72,212,0,13,15.19499056605196,8.41130000026169,72.32229999954143,1414.0
1788922437,10,,Aggregated,10.400000,0.000000,13,15,16,16,20,30,39,53,72,72,72,223,0,13,15.175252466386791,8.41130000026169,72.32229999954143,1414.0
1788922438,10,,Aggregated,10.500000,0.000000,13,15,16,16,20,30,39,53,72,72,72,229,0,13,15.271789082985915,8.41130000026169,72.32229999954143,1414.0
1788922439,10,,Aggregated,10.600000,0.000000,13,15,16,16,20,30,39,53,72,72,72,240,0,13,15.190820833349031,8.41130000026169,72.32229999954143,1414.0
1788922440,10,,Aggregated,10.100000,0.000000,13,15,16,16,20,30,39,53,72,72,72,249,0,13,15.066990763063886,8.41130000026169,72.32229999954143,1414.0
1788922441,10,,Aggregated,10.100000,0.000000,13,15,16,16,20,30,37,53,72,72,72,257,0,13,14.9930832684933,8.41130000026169,72.32229999954143,1414.0
1788922442,10,,Aggregated,9.700000,0.000000,13,15,16,16,20,30,37,53,72,72,72,267,0,13,14.941458052446032,8.121699999719567,72.32229999954143,1414.0
1788922443,10,,Aggregated,9.500000,0.000000,13,15,16,16,20,30,37,53,72,72,72,279,0,13,14.859749103953458,8.121699999719567,72.32229999954143,1414.0
1788922444,10,,Aggregated,9.500000,0.000000,13,15,16,16,20,28,37,53,72,72,72,287,0,13,14.79260278746098,8.121699999719567,72.32229999954143,1414.0
1788922445,10,,Aggregated,9.500000,0.000000,13,15,16,16,20,28,37,53,72,72,72,296,0,13,14.822997297295155,8.121699999719567,72.32229999954143,1414.0
1788922446,10,,Aggregated,9.600000,0.000000,13,15,16,16,20,27,36,51,72,72,72,307,0,13,14.802541042342725,8.121699999719567,72.32229999954143,1414.0
1788922447,10,,Aggregated,9.700000,0.000000,13,15,16,16,19,27,36,51,72,72,72,317,0,13,14.76120662460193,8.121699999719567,72.32229999954143,1414.0
1788922448,10,,Aggregated,9.400000,0.000000,13,15,16,16,19,25,36,51,72,72,72,326,0,13,14.699058895703441,8.121699999719567,72.32229999954143,1414.0
1788922449,10,,Aggregated,9.200000,0.000000,13,15,16,16,19,25,36,51,72,72,72,336,0,13,14.638216071424333,8.121699999719567,72.32229999954143,1414.0
1788922450,10,,Aggregated,9.600000,0.000000,13,15,16,16,19,24,36,51,72,72,72,346,0,13,14.612259248550236,8.113899999443674,72.32229999954143,1414.0
1788922451,10,,Aggregated,9.600000,0.000000,13,15,16,16,19,24,34,51,72,72,72,355,0,13,14.608802816904463,8.113899999443674,72.32229999954143,1414.0
1788922452,10,,Aggregated,9.900000,0.000000,13,15,16,16,18,22,34,51,72,72,72,366,0,13,14.531474863390747,8.113899999443674,72.32229999954143,1414.0
1788922453,10,,Aggregated,9.600000,0.000000,13,15,16,16,18,22,34,51,72,72,72,373,0,13,14.484749061662859,8.113899999443674,72.32229999954143,1414.0
1788922454,10,,Aggregated,9.900000,0.000000,13,15,16,16,18,22,34,51,72,72,72,384,0,13,14.42620911458666,8.113899999443674,72.32229999954143,1414.0
1788922455,10,,Aggregated,9.700000,0.000000,13,15,16,16,18,22,34,51,72,72,72,392,0,13,14.377868877552512,8.113899999443674,72.32229999954143,1414.0
1788922456,10,,Aggregated,9.600000,0.000000,13,15,16,16,18,24,34,39,72,72,72,401,0,13,14.49791072319247,8.113899999443674,72.32229999954143,1414.0
1788922457,10,,Aggregated,9.600000,0.000000,13,15,16,16,18,24,34,39,72,72,72,412,0,13,14.452021116504662,8.113899999443674,72.32229999954143,1414.0
1788922458,10,,Aggregated,9.600000,0.000000,13,15,16,16,18,22,34,39,72,72,72,424,0,13,14.373016037741351,8.113899999443674,72.32229999954143,1414.0
1788922459,10,,Aggregated,9.700000,0.000000,13,15,16,16,18,22,34,39,72,72,72,432,0,13,14.317878935186299,8.113899999443674,72.32229999954143,1414.0
1788922460,10,,Aggregated,9.400000,0.000000,13,15,15,16,18,22,34,39,72,72,72,442,0,13,14.313522624438088,8.113899999443674,72.32229999954143,1414.0
1788922461,10,,Aggregated,9.600000,0.000000,13,15,15,16,18,24,34,39,72,72,72,454,0,13,14.321575770928987,8.113899999443674,72.32229999954143,1414.0
1788922462,10,,Aggregated,9.300000,0.000000,13,15,16,16,18,22,34,39,72,72,72,463,0,13,14.331693736502201,8.113899999443674,72.32229999954143,1414.0
1788922463,10,,Aggregated,9.800000,0.000000,13,14,15,16,18,22,34,39,72,72,72,476,0,13,14.29254306723093,8.113899999443674,72.32229999954143,1414.0
1788922464,10,,Aggregated,9.600000,0.000000,13,14,15,16,18,22,34,39,72,72,72,485,0,13,14.273022268040672,8.113899999443674,72.32229999954143,1414.0
1788922465,10,,Aggregated,9.800000,0.000000,13,15,16,16,18,22,34,39,72,72,72,496,0,13,14.312236693547954,8.113899999443674,72.32229999954143,1414.0
1788922466,10,,Aggregated,10.000000,0.000000,13,15,16,16,18,22,33,37,72,72,72,505,0,13,14.311716435642467,8.113899999443674,72.32229999954143,1414.0
1788922467,10,,Aggregated,10.100000,0.000000,13,15,16,16,18,22,33,37,72,72,72,518,0,13,14.298656756754411,8.113899999443674,72.32229999954143,1414.0
1788922468,10,,Aggregated,10.100000,0.000000,13,15,16,16,18,22,33,37,72,72,72,526,0,13,14.298500950570315,8.113899999443674,72.32229999954143,1414.0
1788922469,10,,Aggregated,10.100000,0.000000,13,15,16,16,18,22,33,37,72,72,72,535,0,13,14.266175514018878,8.113899999443674,72.32229999954143,1414.0
1788922470,10,,Aggregated,10.500000,0.000000,13,15,16,16,18,22,33,37,72,72,72,544,0,13,14.216115257354163,8.113899999443674,72.32229999954143,1414.0
1788922471,10,,Aggregated,10.100000,0.000000,13,15,16,16,18,22,33,37,72,72,72,554,0,13,14.207577436822321,8.113899999443674,72.32229999954143,1414.0
1788922472,10,,Aggregated,10.300000,0.000000,13,15,16,16,18,21,33,37,72,72,72,565,0,13,14.194850088496366,8.113899999443674,72.32229999954143,1414.0
1788922473,10,,Aggregated,10.000000,0.000000,13,15,16,16,18,21,33,37,72,72,72,574,0,13,14.19373101045101,8.113899999443674,72.32229999954143,1414.0
1788922474,10,,Aggregated,10.000000,0.000000,13,15,16,16,18,21,33,37,72,72,72,585,0,13,14.181813675211618,8.113899999443674,72.32229999954143,1414.0
1788922475,10,,Aggregated,9.900000,0.000000,13,15,16,16,18,21,33,37,72,72,72,594,0,13,14.175013131312783,8.113899999443674,72.32229999954143,1414.0
1788922476,10,,Aggregated,9.900000,0.000000,13,15,16,16,18,21,31,37,72,72,72,604,0,13,14.178541225164917,8.113899999443674,72.32229999954143,1414.0
1788922477,10,,Aggregated,9.800000,0.000000,13,15,16,16,18,21,33,37,72,72,72,614,0,13,14.229570846905384,8.113899999443674,72.32229999954143,1414.0
